PNA ID	Chromosome ID	Alignment Strand	Alignment Start	Feature Start	Alignment to STC	Feature Info
thrC_6	NC_000913.3	-	3839997	3839993	-4	ID=cds3607;Parent=gene3741;Dbxref=ASAP:ABE-0011964,UniProtKB/Swiss-Prot:P04846,Genbank:NP_418117.1,EcoGene:EG10657,GeneID:948175;Name=NP_418117.1;Note=lipoprotein-28;Ontology_term=GO:0009274,GO:0019866;gbkey=CDS;gene=nlpA;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;product=cytoplasmic membrane lipoprotein-28;protein_id=NP_418117.1;transl_table=11	
thrC_5	NC_000913.3	-	3839998	3839993	-5	ID=cds3607;Parent=gene3741;Dbxref=ASAP:ABE-0011964,UniProtKB/Swiss-Prot:P04846,Genbank:NP_418117.1,EcoGene:EG10657,GeneID:948175;Name=NP_418117.1;Note=lipoprotein-28;Ontology_term=GO:0009274,GO:0019866;gbkey=CDS;gene=nlpA;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;product=cytoplasmic membrane lipoprotein-28;protein_id=NP_418117.1;transl_table=11	
thrC_4	NC_000913.3	-	3839999	3839993	-6	ID=cds3607;Parent=gene3741;Dbxref=ASAP:ABE-0011964,UniProtKB/Swiss-Prot:P04846,Genbank:NP_418117.1,EcoGene:EG10657,GeneID:948175;Name=NP_418117.1;Note=lipoprotein-28;Ontology_term=GO:0009274,GO:0019866;gbkey=CDS;gene=nlpA;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;product=cytoplasmic membrane lipoprotein-28;protein_id=NP_418117.1;transl_table=11	
thrL_4	NC_000913.3	+	3840208	3840215	-6	ID=cds3608;Parent=gene3742;Dbxref=ASAP:ABE-0285076,UniProtKB/Swiss-Prot:Q2M7X4,Genbank:YP_588471.1,EcoGene:EG14429,GeneID:1450300;Name=YP_588471.1;gbkey=CDS;gene=yicS;product=putative periplasmic protein;protein_id=YP_588471.1;transl_table=11	
thrL_5	NC_000913.3	+	3840209	3840215	-5	ID=cds3608;Parent=gene3742;Dbxref=ASAP:ABE-0285076,UniProtKB/Swiss-Prot:Q2M7X4,Genbank:YP_588471.1,EcoGene:EG14429,GeneID:1450300;Name=YP_588471.1;gbkey=CDS;gene=yicS;product=putative periplasmic protein;protein_id=YP_588471.1;transl_table=11	
thrL_6	NC_000913.3	+	3840210	3840215	-4	ID=cds3608;Parent=gene3742;Dbxref=ASAP:ABE-0285076,UniProtKB/Swiss-Prot:Q2M7X4,Genbank:YP_588471.1,EcoGene:EG14429,GeneID:1450300;Name=YP_588471.1;gbkey=CDS;gene=yicS;product=putative periplasmic protein;protein_id=YP_588471.1;transl_table=11	
thrL_7	NC_000913.3	+	3840211	3840215	-3	ID=cds3608;Parent=gene3742;Dbxref=ASAP:ABE-0285076,UniProtKB/Swiss-Prot:Q2M7X4,Genbank:YP_588471.1,EcoGene:EG14429,GeneID:1450300;Name=YP_588471.1;gbkey=CDS;gene=yicS;product=putative periplasmic protein;protein_id=YP_588471.1;transl_table=11	
thrL_8	NC_000913.3	+	3840212	3840215	-2	ID=cds3608;Parent=gene3742;Dbxref=ASAP:ABE-0285076,UniProtKB/Swiss-Prot:Q2M7X4,Genbank:YP_588471.1,EcoGene:EG14429,GeneID:1450300;Name=YP_588471.1;gbkey=CDS;gene=yicS;product=putative periplasmic protein;protein_id=YP_588471.1;transl_table=11	
thrC_2.rev	NC_000913.3	+	3843941	3843964	-22	ID=cds3612;Parent=gene3746;Dbxref=ASAP:ABE-0011979,UniProtKB/Swiss-Prot:P31441,Genbank:NP_418121.1,EcoGene:EG11692,GeneID:948210;Name=NP_418121.1;Ontology_term=GO:0008152;gbkey=CDS;gene=adeD;go_process=metabolic process|0008152||;product=cryptic adenine deaminase;protein_id=NP_418121.1;transl_table=11	
thrC_2	NC_000913.3	+	3843944	3843964	-19	ID=cds3612;Parent=gene3746;Dbxref=ASAP:ABE-0011979,UniProtKB/Swiss-Prot:P31441,Genbank:NP_418121.1,EcoGene:EG11692,GeneID:948210;Name=NP_418121.1;Ontology_term=GO:0008152;gbkey=CDS;gene=adeD;go_process=metabolic process|0008152||;product=cryptic adenine deaminase;protein_id=NP_418121.1;transl_table=11	
yaaX_1	NC_000913.3	-	3847176	3847167	-9	ID=cds3613;Parent=gene3747;Dbxref=ASAP:ABE-0011981,UniProtKB/Swiss-Prot:P0AGC0,Genbank:NP_418122.1,EcoGene:EG11054,GeneID:948201;Name=NP_418122.1;Note=hexose phosphate transport protein;Ontology_term=GO:0009274,GO:0019866,GO:0016052;gbkey=CDS;gene=uhpT;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;go_process=carbohydrate catabolic process|0016052||;product=hexose phosphate transporter;protein_id=NP_418122.1;transl_table=11	
yaaX_0	NC_000913.3	-	3847177	3847167	-10	ID=cds3613;Parent=gene3747;Dbxref=ASAP:ABE-0011981,UniProtKB/Swiss-Prot:P0AGC0,Genbank:NP_418122.1,EcoGene:EG11054,GeneID:948201;Name=NP_418122.1;Note=hexose phosphate transport protein;Ontology_term=GO:0009274,GO:0019866,GO:0016052;gbkey=CDS;gene=uhpT;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;go_process=carbohydrate catabolic process|0016052||;product=hexose phosphate transporter;protein_id=NP_418122.1;transl_table=11	
thrL_1	NC_000913.3	-	3852769	3852784	15	ID=cds3618;Parent=gene3752;Dbxref=ASAP:ABE-0011999,UniProtKB/Swiss-Prot:P08142,Genbank:NP_418127.1,EcoGene:EG10494,GeneID:948182;Name=NP_418127.1;Note=acetolactate synthase I%2Cvaline-sensitive%2C large subunit;gbkey=CDS;gene=ilvB;product=acetolactate synthase 2 large subunit;protein_id=NP_418127.1;transl_table=11	
thrL_0	NC_000913.3	-	3852770	3852784	14	ID=cds3618;Parent=gene3752;Dbxref=ASAP:ABE-0011999,UniProtKB/Swiss-Prot:P08142,Genbank:NP_418127.1,EcoGene:EG10494,GeneID:948182;Name=NP_418127.1;Note=acetolactate synthase I%2Cvaline-sensitive%2C large subunit;gbkey=CDS;gene=ilvB;product=acetolactate synthase 2 large subunit;protein_id=NP_418127.1;transl_table=11	
thrL_1	NC_000913.3	-	3852985	3852988	3	ID=cds3619;Parent=gene3753;Dbxref=ASAP:ABE-0012002,UniProtKB/Swiss-Prot:P03061,Genbank:NP_418128.1,EcoGene:EG11275,GeneID:948181;Name=NP_418128.1;Ontology_term=GO:0005737;gbkey=CDS;gene=ivbL;go_component=cytoplasm|0005737||;product=ilvB operon leader peptide;protein_id=NP_418128.1;transl_table=11	
thrA_1.rev	NC_000913.3	-	3856316	3856307	-9	ID=cds3624;Parent=gene3759;Dbxref=ASAP:ABE-0012018,UniProtKB/Swiss-Prot:P0ADM0,Genbank:NP_418132.1,EcoGene:EG11696,GeneID:948190;Name=NP_418132.1;gbkey=CDS;gene=yidH;product=DUF202 family inner membrane protein;protein_id=NP_418132.1;transl_table=11	
thrC_7.rev	NC_000913.3	+	3856427	3856415	13	ID=cds3625;Parent=gene3760;Dbxref=ASAP:ABE-0012022,UniProtKB/Swiss-Prot:P31446,Genbank:NP_418133.1,EcoGene:EG11697,GeneID:948189;Name=NP_418133.1;gbkey=CDS;gene=yidI;product=inner membrane protein;protein_id=NP_418133.1;transl_table=11	
thrL_7	NC_000913.3	-	3858407	3858404	-3	ID=cds3626;Parent=gene3761;Dbxref=ASAP:ABE-0012024,UniProtKB/Swiss-Prot:P31447,Genbank:NP_418134.1,EcoGene:EG11705,GeneID:948188;Name=NP_418134.1;Note=putative sulfatase;Ontology_term=GO:0006790;gbkey=CDS;gene=yidJ;go_process=sulfur metabolic process|0006790||;product=sulfatase/phosphatase superfamily protein;protein_id=NP_418134.1;transl_table=11	
yaaA_5	NC_000913.3	-	3863608	3863603	-5	ID=cds3630;Parent=gene3765;Dbxref=ASAP:ABE-0012038,ASAP:ABE-0012043,UniProtKB/Swiss-Prot:P31452,EcoGene:EG11710,GeneID:2847721;Note=pseudogene%2C arbutin specific enzyme IIC component of PTS%3Benzyme%3B Transport of small molecules: Carbohydrates%2C organic acids%2C alcohols~PTS system%2C arbutin-like IIB component~PTS system%2C arbutin-like IIC component;gbkey=CDS;gene=glvC;pseudo=true;transl_table=11	
thrL_2	NC_000913.3	+	3867697	3867728	-30	ID=cds3635;Parent=gene3770;Dbxref=ASAP:ABE-0012063,UniProtKB/Swiss-Prot:P0ADM4,Genbank:NP_418143.2,EcoGene:EG11712,GeneID:948199;Name=NP_418143.2;gbkey=CDS;gene=yidQ;product=DUF1375 family outer membrane protein;protein_id=NP_418143.2;transl_table=11	
thrA_10.rev	NC_000913.3	+	3867741	3867728	14	ID=cds3635;Parent=gene3770;Dbxref=ASAP:ABE-0012063,UniProtKB/Swiss-Prot:P0ADM4,Genbank:NP_418143.2,EcoGene:EG11712,GeneID:948199;Name=NP_418143.2;gbkey=CDS;gene=yidQ;product=DUF1375 family outer membrane protein;protein_id=NP_418143.2;transl_table=11	
thrA_9.rev	NC_000913.3	+	3867742	3867728	15	ID=cds3635;Parent=gene3770;Dbxref=ASAP:ABE-0012063,UniProtKB/Swiss-Prot:P0ADM4,Genbank:NP_418143.2,EcoGene:EG11712,GeneID:948199;Name=NP_418143.2;gbkey=CDS;gene=yidQ;product=DUF1375 family outer membrane protein;protein_id=NP_418143.2;transl_table=11	
thrC_8.rev	NC_000913.3	-	3869337	3869309	-28	ID=cds3636;Parent=gene3771;Dbxref=ASAP:ABE-0012065,UniProtKB/Swiss-Prot:P31455,Genbank:NP_418144.3,EcoGene:EG11713,GeneID:948198;Name=NP_418144.3;gbkey=CDS;gene=yidR;product=DUF3748 family protein;protein_id=NP_418144.3;transl_table=11	
thrC_5.rev	NC_000913.3	-	3873000	3872998	-2	ID=cds3639;Parent=gene3774;Dbxref=ASAP:ABE-0174106,UniProtKB/Swiss-Prot:Q6BF17,Genbank:YP_026237.1,EcoGene:EG20050,GeneID:2847765;Name=YP_026237.1;Ontology_term=GO:0016052;experiment=N-terminus verified by Edman degradation: PMID 7855594;gbkey=CDS;gene=dgoD;go_process=carbohydrate catabolic process|0016052||;product=D-galactonate dehydratase;protein_id=YP_026237.1;transl_table=11	
thrC_0	NC_000913.3	-	3873605	3873612	7	ID=cds3640;Parent=gene3775;Dbxref=ASAP:ABE-0174107,UniProtKB/Swiss-Prot:Q6BF16,Genbank:YP_026238.1,EcoGene:EG11716,GeneID:2847766;Name=YP_026238.1;Ontology_term=GO:0016052;gbkey=CDS;gene=dgoA;go_process=carbohydrate catabolic process|0016052||;product=2-oxo-3-deoxygalactonate 6-phosphate aldolase;protein_id=YP_026238.1;transl_table=11	
thrC_3.rev	NC_000913.3	-	3874485	3874474	-11	ID=cds3641;Parent=gene3776;Dbxref=ASAP:ABE-0012076,UniProtKB/Swiss-Prot:P31459,Genbank:NP_418148.1,EcoGene:EG11717,GeneID:948207;Name=NP_418148.1;Ontology_term=GO:0016052;gbkey=CDS;gene=dgoK;go_process=carbohydrate catabolic process|0016052||;product=2-oxo-3-deoxygalactonate kinase;protein_id=NP_418148.1;transl_table=11	
thrC_4.rev	NC_000913.3	-	3874486	3874474	-12	ID=cds3641;Parent=gene3776;Dbxref=ASAP:ABE-0012076,UniProtKB/Swiss-Prot:P31459,Genbank:NP_418148.1,EcoGene:EG11717,GeneID:948207;Name=NP_418148.1;Ontology_term=GO:0016052;gbkey=CDS;gene=dgoK;go_process=carbohydrate catabolic process|0016052||;product=2-oxo-3-deoxygalactonate kinase;protein_id=NP_418148.1;transl_table=11	
thrC_5.rev	NC_000913.3	-	3874487	3874474	-13	ID=cds3641;Parent=gene3776;Dbxref=ASAP:ABE-0012076,UniProtKB/Swiss-Prot:P31459,Genbank:NP_418148.1,EcoGene:EG11717,GeneID:948207;Name=NP_418148.1;Ontology_term=GO:0016052;gbkey=CDS;gene=dgoK;go_process=carbohydrate catabolic process|0016052||;product=2-oxo-3-deoxygalactonate kinase;protein_id=NP_418148.1;transl_table=11	
thrC_9	NC_000913.3	-	3881233	3881221	-12	ID=cds3647;Parent=gene3782;Dbxref=ASAP:ABE-0012095,UniProtKB/Swiss-Prot:P0A7H0,Genbank:NP_418155.1,EcoGene:EG10828,GeneID:948209;Name=NP_418155.1;Note=ssDNA and dsDNA binding%2C ATP binding;Ontology_term=GO:0005737,GO:0006261,GO:0006281,GO:0006310;gbkey=CDS;gene=recF;go_component=cytoplasm|0005737||;go_process=DNA-dependent DNA replication|0006261||,DNA repair|0006281||,DNA recombination|0006310||;product=gap repair protein;protein_id=NP_418155.1;transl_table=11	
yaaX_5	NC_000913.3	-	3882326	3882321	-5	ID=cds3648;Parent=gene3783;Dbxref=ASAP:ABE-0012098,UniProtKB/Swiss-Prot:P0A988,Genbank:NP_418156.1,EcoGene:EG10242,GeneID:948218;Name=NP_418156.1;Note=DNA polymerase III%2C beta-subunit;Ontology_term=GO:0005737,GO:0006261;experiment=N-terminus verified by Edman degradation: PMID 9674428;gbkey=CDS;gene=dnaN;go_component=cytoplasm|0005737||;go_process=DNA-dependent DNA replication|0006261||;product=DNA polymerase III%2C beta subunit;protein_id=NP_418156.1;transl_table=11	
thrL_6	NC_000913.3	+	3884331	3884336	-4	ID=cds3650;Parent=gene3785;Dbxref=ASAP:ABE-0012115,UniProtKB/Swiss-Prot:P0A7P5,Genbank:NP_418158.1,EcoGene:EG10892,GeneID:948216;Name=NP_418158.1;Ontology_term=GO:0005737,GO:0006412,GO:0003735;experiment=N-terminus verified by Edman degradation: PMID 783033%2C10739205;gbkey=CDS;gene=rpmH;go_component=cytoplasm|0005737||;go_function=structural constituent of ribosome|0003735||;go_process=translation|0006412||;product=50S ribosomal subunit protein L34;protein_id=NP_418158.1;transl_table=11	
thrL_7	NC_000913.3	+	3884332	3884336	-3	ID=cds3650;Parent=gene3785;Dbxref=ASAP:ABE-0012115,UniProtKB/Swiss-Prot:P0A7P5,Genbank:NP_418158.1,EcoGene:EG10892,GeneID:948216;Name=NP_418158.1;Ontology_term=GO:0005737,GO:0006412,GO:0003735;experiment=N-terminus verified by Edman degradation: PMID 783033%2C10739205;gbkey=CDS;gene=rpmH;go_component=cytoplasm|0005737||;go_function=structural constituent of ribosome|0003735||;go_process=translation|0006412||;product=50S ribosomal subunit protein L34;protein_id=NP_418158.1;transl_table=11	
thrL_8	NC_000913.3	+	3884333	3884336	-2	ID=cds3650;Parent=gene3785;Dbxref=ASAP:ABE-0012115,UniProtKB/Swiss-Prot:P0A7P5,Genbank:NP_418158.1,EcoGene:EG10892,GeneID:948216;Name=NP_418158.1;Ontology_term=GO:0005737,GO:0006412,GO:0003735;experiment=N-terminus verified by Edman degradation: PMID 783033%2C10739205;gbkey=CDS;gene=rpmH;go_component=cytoplasm|0005737||;go_function=structural constituent of ribosome|0003735||;go_process=translation|0006412||;product=50S ribosomal subunit protein L34;protein_id=NP_418158.1;transl_table=11	
thrL_9	NC_000913.3	+	3884334	3884336	-1	ID=cds3650;Parent=gene3785;Dbxref=ASAP:ABE-0012115,UniProtKB/Swiss-Prot:P0A7P5,Genbank:NP_418158.1,EcoGene:EG10892,GeneID:948216;Name=NP_418158.1;Ontology_term=GO:0005737,GO:0006412,GO:0003735;experiment=N-terminus verified by Edman degradation: PMID 783033%2C10739205;gbkey=CDS;gene=rpmH;go_component=cytoplasm|0005737||;go_function=structural constituent of ribosome|0003735||;go_process=translation|0006412||;product=50S ribosomal subunit protein L34;protein_id=NP_418158.1;transl_table=11	
thrL_10	NC_000913.3	+	3884335	3884336	0	ID=cds3650;Parent=gene3785;Dbxref=ASAP:ABE-0012115,UniProtKB/Swiss-Prot:P0A7P5,Genbank:NP_418158.1,EcoGene:EG10892,GeneID:948216;Name=NP_418158.1;Ontology_term=GO:0005737,GO:0006412,GO:0003735;experiment=N-terminus verified by Edman degradation: PMID 783033%2C10739205;gbkey=CDS;gene=rpmH;go_component=cytoplasm|0005737||;go_function=structural constituent of ribosome|0003735||;go_process=translation|0006412||;product=50S ribosomal subunit protein L34;protein_id=NP_418158.1;transl_table=11	
thrC_2	NC_000913.3	+	3888706	3888730	-23	ID=cds3656;Parent=gene3791;Dbxref=ASAP:ABE-0012133,UniProtKB/Swiss-Prot:P0A853,Genbank:NP_418164.4,EcoGene:EG11005,GeneID:948221;Name=NP_418164.4;Note=tryptophanase;Ontology_term=GO:0009063;experiment=N-terminus verified by Edman degradation: PMID 9298646%2C9732527%2C10094700%2C17895580;gbkey=CDS;gene=tnaA;go_process=cellular amino acid catabolic process|0009063||;product=tryptophanase/L-cysteine desulfhydrase%2C PLP-dependent;protein_id=NP_418164.4;transl_table=11	
thrC_3	NC_000913.3	+	3888707	3888730	-22	ID=cds3656;Parent=gene3791;Dbxref=ASAP:ABE-0012133,UniProtKB/Swiss-Prot:P0A853,Genbank:NP_418164.4,EcoGene:EG11005,GeneID:948221;Name=NP_418164.4;Note=tryptophanase;Ontology_term=GO:0009063;experiment=N-terminus verified by Edman degradation: PMID 9298646%2C9732527%2C10094700%2C17895580;gbkey=CDS;gene=tnaA;go_process=cellular amino acid catabolic process|0009063||;product=tryptophanase/L-cysteine desulfhydrase%2C PLP-dependent;protein_id=NP_418164.4;transl_table=11	
thrC_4.rev	NC_000913.3	+	3888707	3888730	-22	ID=cds3656;Parent=gene3791;Dbxref=ASAP:ABE-0012133,UniProtKB/Swiss-Prot:P0A853,Genbank:NP_418164.4,EcoGene:EG11005,GeneID:948221;Name=NP_418164.4;Note=tryptophanase;Ontology_term=GO:0009063;experiment=N-terminus verified by Edman degradation: PMID 9298646%2C9732527%2C10094700%2C17895580;gbkey=CDS;gene=tnaA;go_process=cellular amino acid catabolic process|0009063||;product=tryptophanase/L-cysteine desulfhydrase%2C PLP-dependent;protein_id=NP_418164.4;transl_table=11	
thrB_0	NC_000913.3	+	3897495	3897506	-10	ID=cds3664;Parent=gene3799;Dbxref=ASAP:ABE-0012156,UniProtKB/Swiss-Prot:P31468,Genbank:NP_418172.1,EcoGene:EG11726,GeneID:948231;Name=NP_418172.1;gbkey=CDS;gene=cbrB;product=PRK09823 family inner membrane protein%2C creBC regulon;protein_id=NP_418172.1;transl_table=11	
thrB_1	NC_000913.3	+	3897496	3897506	-9	ID=cds3664;Parent=gene3799;Dbxref=ASAP:ABE-0012156,UniProtKB/Swiss-Prot:P31468,Genbank:NP_418172.1,EcoGene:EG11726,GeneID:948231;Name=NP_418172.1;gbkey=CDS;gene=cbrB;product=PRK09823 family inner membrane protein%2C creBC regulon;protein_id=NP_418172.1;transl_table=11	
thrC_5	NC_000913.3	-	3900599	3900577	-22	ID=cds3667;Parent=gene3802;Dbxref=ASAP:ABE-0012163,UniProtKB/Swiss-Prot:P31471,Genbank:NP_418175.3,EcoGene:EG11729,GeneID:948272;Name=NP_418175.3;Note=putative xylanase;Ontology_term=GO:0016052;gbkey=CDS;gene=yieL;go_process=carbohydrate catabolic process|0016052||;product=putative xylanase;protein_id=NP_418175.3;transl_table=11	
thrC_4	NC_000913.3	-	3900600	3900577	-23	ID=cds3667;Parent=gene3802;Dbxref=ASAP:ABE-0012163,UniProtKB/Swiss-Prot:P31471,Genbank:NP_418175.3,EcoGene:EG11729,GeneID:948272;Name=NP_418175.3;Note=putative xylanase;Ontology_term=GO:0016052;gbkey=CDS;gene=yieL;go_process=carbohydrate catabolic process|0016052||;product=putative xylanase;protein_id=NP_418175.3;transl_table=11	
thrC_3	NC_000913.3	-	3900601	3900577	-24	ID=cds3667;Parent=gene3802;Dbxref=ASAP:ABE-0012163,UniProtKB/Swiss-Prot:P31471,Genbank:NP_418175.3,EcoGene:EG11729,GeneID:948272;Name=NP_418175.3;Note=putative xylanase;Ontology_term=GO:0016052;gbkey=CDS;gene=yieL;go_process=carbohydrate catabolic process|0016052||;product=putative xylanase;protein_id=NP_418175.3;transl_table=11	
yaaX_8.rev	NC_000913.3	-	3905582	3905597	15	ID=cds3670;Parent=gene3805;Dbxref=ASAP:ABE-0012171,UniProtKB/Swiss-Prot:P08722,Genbank:NP_418178.1,EcoGene:EG10115,GeneID:948236;Name=NP_418178.1;Note=PTS system beta-glucosides%2C enzyme II%2C cryptic;Ontology_term=GO:0009274,GO:0019866,GO:0016052,GO:0006464;gbkey=CDS;gene=bglF;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;go_process=carbohydrate catabolic process|0016052||,protein modification process|0006464||;product=fused beta-glucoside-specific PTS enzymes: IIA component/IIB component/IIC component;protein_id=NP_418178.1;transl_table=11	
yaaX_9	NC_000913.3	-	3908382	3908366	-16	ID=cds3673;Parent=gene3808;Dbxref=ASAP:ABE-0012179,UniProtKB/Swiss-Prot:P0AAH0,Genbank:NP_418181.1,EcoGene:EG10783,GeneID:948240;Name=NP_418181.1;Note=ATP-binding component of high-affinity phosphate-specific transport system%3B ATP-binding component of ABC superfamily;Ontology_term=GO:0005737,GO:0006793;gbkey=CDS;gene=pstB;go_component=cytoplasm|0005737||;go_process=phosphorus metabolic process|0006793||;product=phosphate ABC transporter ATPase;protein_id=NP_418181.1;transl_table=11	
yaaX_1	NC_000913.3	-	3910407	3910398	-9	ID=cds3675;Parent=gene3810;Dbxref=ASAP:ABE-0012186,UniProtKB/Swiss-Prot:P0AGH8,Genbank:NP_418183.1,EcoGene:EG10784,GeneID:948238;Name=NP_418183.1;Note=high-affinity phosphate-specific transport system%2C cytoplasmic membrane component%3B membrane component of ABC superfamily;Ontology_term=GO:0009274,GO:0019866,GO:0006793;gbkey=CDS;gene=pstC;go_component=peptidoglycan-based cell wall|0009274||,organelle inner membrane|0019866||;go_process=phosphorus metabolic process|0006793||;product=phosphate ABC transporter permease;protein_id=NP_418183.1;transl_table=11	
thrA_10.rev	NC_000913.3	-	3915188	3915200	12	ID=cds3678;Parent=gene3813;Dbxref=ASAP:ABE-0012201,UniProtKB/Swiss-Prot:P0ACC7,Genbank:NP_418186.1,EcoGene:EG11198,GeneID:948246;Name=NP_418186.1;Note=N-acetyl glucosamine-1-phosphate uridyltransferase;Ontology_term=GO:0009274,GO:0005737,GO:0009243,GO:0009252,GO:0009226,GO:0009246,GO:0009310,GO:0042280;gbkey=CDS;gene=glmU;go_component=peptidoglycan-based cell wall|0009274||,cytoplasm|0005737||;go_function=cell surface antigen activity%2C host-interacting|0042280||;go_process=O antigen biosynthetic process|0009243||,peptidoglycan biosynthetic process|0009252||,nucleotide-sugar biosynthetic process|0009226||,enterobacterial common antigen biosynthetic process|0009246||,amine catabolic process|0009310||;product=fused N-acetyl glucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyl transferase;protein_id=NP_418186.1;transl_table=11	
thrC_8.rev	NC_000913.3	-	3915224	3915200	-24	ID=cds3678;Parent=gene3813;Dbxref=ASAP:ABE-0012201,UniProtKB/Swiss-Prot:P0ACC7,Genbank:NP_418186.1,EcoGene:EG11198,GeneID:948246;Name=NP_418186.1;Note=N-acetyl glucosamine-1-phosphate uridyltransferase;Ontology_term=GO:0009274,GO:0005737,GO:0009243,GO:0009252,GO:0009226,GO:0009246,GO:0009310,GO:0042280;gbkey=CDS;gene=glmU;go_component=peptidoglycan-based cell wall|0009274||,cytoplasm|0005737||;go_function=cell surface antigen activity%2C host-interacting|0042280||;go_process=O antigen biosynthetic process|0009243||,peptidoglycan biosynthetic process|0009252||,nucleotide-sugar biosynthetic process|0009226||,enterobacterial common antigen biosynthetic process|0009246||,amine catabolic process|0009310||;product=fused N-acetyl glucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyl transferase;protein_id=NP_418186.1;transl_table=11	
